pitcher_id,sched_date,Level_Code,sched_id,event_id,pa,ab,1b,2b,3b,hr,bb,so,hit_exit_speed,hit_vertical_angle,pitch_type,play_code
138104,8/30/2025,afa,1256913,58,1,1,0,0,0,0,0,0,98.60652924,17.48500824,CU,9/L
138104,8/30/2025,afa,1256913,59,1,1,0,0,0,0,0,1,60.3251152,25.70685387,SL,K
138104,8/28/2025,afa,1256914,71,1,1,0,0,0,0,0,0,87.66696,50.802024,SL,9/F
138104,8/28/2025,afa,1256914,72,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138104,8/28/2025,afa,1256914,73,1,1,0,1,0,0,0,0,99.43452454,5.669554234,CH,D9/L+.1-3
138104,8/28/2025,afa,1256914,74,1,0,0,0,0,0,0,0,16.38895226,-72.83377838,FC,HBP
138104,8/28/2025,afa,1256914,75,1,1,1,0,0,0,0,0,84.05754852,14.29927158,FC,S8/L.3-H;2-H;1-2
138104,8/28/2025,afa,1256914,76,1,0,0,0,0,0,0,0,30.21967316,-2.330667496,FF,HBP.2-3;1-2
138104,8/28/2025,afa,1256914,77,1,0,0,0,0,0,0,0,86.68224335,53.38216019,FF,8/F/SF.3-H
138104,8/28/2025,afa,1256914,78,1,1,0,0,0,0,0,0,85.03695679,32.7172699,FF,8/F
138104,8/23/2025,afa,1256918,38,1,0,0,0,0,0,0,0,35.05709839,6.970315456,FF,HBP
138104,8/23/2025,afa,1256918,39,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2
138104,8/23/2025,afa,1256918,40,1,1,0,1,0,0,0,0,94.21140289,42.87173462,SL,D9/F.2-3
138104,8/23/2025,afa,1256918,41,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138104,8/23/2025,afa,1256918,42,1,1,0,0,0,0,0,0,66.08969116,35.02719498,FC,9/F
138104,8/23/2025,afa,1256918,43,1,0,0,0,0,0,0,0,19.1041832,2.529072523,FF,HBP
138104,8/23/2025,afa,1256918,44,1,1,0,0,0,0,0,0,101.9969406,8.960205078,FF,4/L+
138504,6/22/2025,afa,1256348,41,1,1,1,0,0,0,0,0,97.85862732,10.06170273,FF,S7/L
138504,6/22/2025,afa,1256348,42,1,1,0,0,0,0,0,1,NULL,NULL,FF,K+CS2(24)/DP
138504,6/22/2025,afa,1256348,44,1,1,0,0,0,0,0,0,70.13593292,-1.52287817,SL,13/G
138504,6/22/2025,afa,1256348,48,1,1,0,0,0,0,0,0,92.00467682,32.10385513,SL,8/F
138504,6/22/2025,afa,1256348,49,1,1,0,0,0,0,0,0,88.6296463,29.9756031,CH,7/F
138504,6/22/2025,afa,1256348,50,1,1,0,0,0,0,0,0,95.09654236,23.85833168,CH,7/L
138504,6/22/2025,afa,1256348,60,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,6/22/2025,afa,1256348,61,1,0,0,0,0,0,1,0,NULL,NULL,SL,W
138504,6/22/2025,afa,1256348,62,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,6/22/2025,afa,1256348,63,1,1,0,0,0,0,0,0,98.9285202,28.4900074,SL,8/F
138504,6/22/2025,afa,1256348,67,1,1,0,0,0,0,0,0,87.02866364,48.33425522,SL,8/F
138504,6/22/2025,afa,1256348,68,1,1,0,0,0,0,0,0,93.03781891,-1.485386372,SL,63/G
138504,6/22/2025,afa,1256348,69,1,1,0,1,0,0,0,0,98.35819244,21.89782143,FF,D9/L
138504,6/22/2025,afa,1256348,70,1,1,0,0,0,0,0,0,79.92870331,67.10631561,FF,5/P5F
138504,6/22/2025,afa,1256348,80,1,1,0,0,0,0,0,0,93.30042267,22.95588493,CU,9/L
138504,6/22/2025,afa,1256348,81,1,0,0,0,0,0,0,0,NULL,NULL,FF,HBP
138504,6/22/2025,afa,1256348,82,1,1,0,0,0,0,0,0,105.7463989,18.28328133,SL,7/L+
138504,6/22/2025,afa,1256348,83,1,1,0,0,0,0,0,0,85.81789398,59.20294571,FF,9/F
138504,7/10/2025,afa,1256542,4,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,7/10/2025,afa,1256542,5,1,1,0,0,0,0,0,0,87.07848358,33.19701004,FF,8/F
138504,7/10/2025,afa,1256542,6,0,0,0,0,0,0,0,0,NULL,NULL,CU,PB.1-2
138504,7/10/2025,afa,1256542,7,1,1,1,0,0,0,0,0,89.95886993,15.56528664,FF,S8/L.2-H
138504,7/10/2025,afa,1256542,8,1,1,1,0,0,0,0,0,100.0144653,13.91756153,FF,S8/L+.1-2
138504,7/10/2025,afa,1256542,9,0,0,0,0,0,0,0,0,NULL,NULL,SL,SB3;SB2
138504,7/10/2025,afa,1256542,11,1,0,0,0,0,0,0,0,88.91028595,38.23140335,FF,8/F/SF.3-H
138504,7/10/2025,afa,1256542,12,1,1,0,0,0,0,0,0,99.65510559,-1.058503151,FF,63/G
138504,7/10/2025,afa,1256542,17,1,1,0,0,0,0,0,0,94.70893097,46.07488632,CU,8/F
138504,7/10/2025,afa,1256542,18,1,1,1,0,0,0,0,0,65.0427475,15.3777771,FF,S4/L
138504,7/10/2025,afa,1256542,19,1,1,1,0,0,0,0,0,90.15525818,14.79114056,FF,S9/L.1-3(E9)
138504,7/10/2025,afa,1256542,21,1,0,0,0,0,0,0,0,NULL,NULL,CH,HBP.1-2
138504,7/10/2025,afa,1256542,22,1,1,1,0,0,0,0,0,103.8484573,-9.473584175,FF,S8/G.3-H;2-H;1-2
138504,7/10/2025,afa,1256542,23,1,1,0,0,0,0,0,0,76.0065155,3.922107458,FF,6(1)3/GDP
138504,7/10/2025,afa,1256542,27,1,1,1,0,0,0,0,0,94.47540283,-4.023803234,FF,S39/G
138504,7/10/2025,afa,1256542,28,1,0,0,0,0,0,0,0,NULL,NULL,SL,HBP.1-2
138504,7/10/2025,afa,1256542,29,0,0,0,0,0,0,0,0,NULL,NULL,SL,SB3;SB2
138504,7/10/2025,afa,1256542,31,1,0,0,0,0,0,0,0,85.28173065,36.64269257,SL,8/F/SF.3-H
138504,7/10/2025,afa,1256542,32,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB3
138504,7/10/2025,afa,1256542,33,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
138504,7/10/2025,afa,1256542,34,1,1,1,0,0,0,0,0,72.06706238,26.4933033,SL,S8/F.3-H
138504,7/10/2025,afa,1256542,35,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.1-2
138504,7/10/2025,afa,1256542,36,1,1,0,0,0,0,0,0,100.1884842,31.56676102,FF,8/F+
138504,7/10/2025,afa,1256542,41,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/10/2025,afa,1256542,42,1,1,0,0,0,0,0,0,53.60559845,62.33186722,FF,5/P
138504,7/10/2025,afa,1256542,43,1,1,1,0,0,0,0,0,102.6324005,10.56003475,FF,S9/L+
138504,8/1/2025,afa,1256594,7,1,1,0,0,0,0,0,0,81.62837,-13.525199,CH,53/G
138504,8/1/2025,afa,1256594,8,1,0,0,0,0,0,0,0,NULL,NULL,CU,HBP
138504,8/1/2025,afa,1256594,9,1,1,0,0,0,0,0,0,86.94675,34.174468,FF,7/F
138504,8/1/2025,afa,1256594,10,0,0,0,0,0,0,0,0,NULL,NULL,FF,CS2(26)
138504,8/1/2025,afa,1256594,14,1,1,0,0,0,0,0,0,94.29387,29.765055,FF,9/F
138504,8/1/2025,afa,1256594,15,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
138504,8/1/2025,afa,1256594,16,1,0,0,0,0,0,1,0,NULL,NULL,SL,W
138504,8/1/2025,afa,1256594,17,1,1,1,0,0,0,0,0,84.48556,13.617351,CU,S8/L.1-2
138504,8/1/2025,afa,1256594,18,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.2-3;1-2
138504,8/1/2025,afa,1256594,19,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.3-H;2-3;1-2
138504,8/1/2025,afa,1256594,20,1,0,0,0,0,0,0,0,NULL,NULL,FF,HBP.3-H;2-3;1-2
138504,8/1/2025,afa,1256594,21,1,1,0,0,0,0,0,0,98.66037,38.574208,SL,8/F
138504,8/1/2025,afa,1256594,25,1,1,0,0,0,0,0,0,95.83329,38.617062,CU,9/F
138504,8/1/2025,afa,1256594,26,1,1,0,0,0,0,0,0,93.77046,32.969566,CU,8/F
138504,8/1/2025,afa,1256594,27,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
138504,8/1/2025,afa,1256594,31,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,8/1/2025,afa,1256594,32,1,1,0,0,0,0,0,0,NULL,NULL,FF,2/BP2F
138504,8/1/2025,afa,1256594,33,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
138504,8/1/2025,afa,1256594,34,1,1,0,0,0,0,0,0,77.20674,-23.61782,FF,63/G
138504,7/26/2025,afa,1256931,1,1,1,0,0,0,0,0,0,65.48011017,12.9931488,CU,43/G
138504,7/26/2025,afa,1256931,2,1,1,0,0,0,0,0,0,103.9385376,-16.64333916,CH,63/G
138504,7/26/2025,afa,1256931,3,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/26/2025,afa,1256931,10,1,1,0,0,0,0,0,0,104.2865829,8.577445984,FF,4/L+
138504,7/26/2025,afa,1256931,11,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/26/2025,afa,1256931,12,1,1,0,0,0,0,0,0,61.92023468,-14.26152802,FF,43/G
138504,7/26/2025,afa,1256931,16,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/26/2025,afa,1256931,17,1,1,0,0,0,0,0,0,100.683876,25.06021881,FF,8/F+
138504,7/26/2025,afa,1256931,18,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/26/2025,afa,1256931,23,1,1,0,0,0,0,0,0,81.43090057,-36.81781387,FF,53/G
138504,7/26/2025,afa,1256931,24,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/26/2025,afa,1256931,25,1,1,1,0,0,0,0,0,100.5528793,-17.55568886,FF,S7/G
138504,7/26/2025,afa,1256931,28,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,7/26/2025,afa,1256931,32,1,1,0,0,0,1,0,0,99.94826508,30.1848011,FF,HR/89/F
138504,7/26/2025,afa,1256931,33,1,1,0,0,0,0,0,0,82.62387848,77.39294434,FF,5/P5F
138504,7/26/2025,afa,1256931,34,1,1,0,0,0,0,0,0,66.60716248,13.41758728,CH,43/G
138504,7/26/2025,afa,1256931,35,1,1,0,0,0,0,0,0,88.3338623,65.93836975,SL,6/P
138504,7/20/2025,afa,1256935,43,1,1,0,0,0,0,0,0,89.12621307,23.24109077,FF,8/L
138504,7/20/2025,afa,1256935,44,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,7/20/2025,afa,1256935,45,1,1,1,0,0,0,0,0,103.7165451,8.020913124,FF,S68/G+
138504,7/20/2025,afa,1256935,46,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/20/2025,afa,1256935,53,1,1,0,1,0,0,0,0,85.54260254,4.26658392,SL,D9/G
138504,7/20/2025,afa,1256935,54,1,1,0,0,0,0,0,0,76.76467133,-60.99377823,FF,13/G
138504,7/20/2025,afa,1256935,55,0,0,0,0,0,0,0,0,NULL,NULL,CU,WP.2-3
138504,7/20/2025,afa,1256935,56,1,1,0,0,0,0,0,0,78.768013,-5.863249779,FF,FC4/G.3XH(42)
138504,7/20/2025,afa,1256935,57,0,0,0,0,0,0,0,0,NULL,NULL,CU,WP.1-2
138504,7/20/2025,afa,1256935,58,1,1,0,0,0,0,0,0,91.45635223,-12.16650009,FF,63/G
138504,7/20/2025,afa,1256935,62,1,1,0,0,0,0,0,0,99.16674805,-3.140608788,FF,63/G
138504,7/20/2025,afa,1256935,63,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/20/2025,afa,1256935,64,1,1,1,0,0,0,0,0,98.98610687,8.079231262,SL,S9/L
138504,7/20/2025,afa,1256935,65,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/20/2025,afa,1256935,69,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/20/2025,afa,1256935,70,1,1,0,0,0,0,0,0,76.88236237,67.87641907,FF,3/P
138504,7/20/2025,afa,1256935,71,1,1,1,0,0,0,0,0,100.0845413,15.05975533,FF,S8/L
138504,7/20/2025,afa,1256935,72,1,1,0,0,0,0,0,0,91.0410614,-20.12071991,CU,43/G
138504,7/20/2025,afa,1256935,76,1,1,0,0,0,0,0,0,105.7609482,-27.1740799,FF,3/G
138504,7/20/2025,afa,1256935,77,1,1,0,0,0,0,0,0,90.04184723,60.83441544,FF,9/F
138504,7/20/2025,afa,1256935,78,1,1,0,1,0,0,0,0,96.3612442,40.11700439,FF,D8/F
138504,7/4/2025,afa,1256940,1,1,1,1,0,0,0,0,0,101.4420853,-4.601222515,FF,S7/G
138504,7/4/2025,afa,1256940,2,1,1,0,0,0,0,0,0,84.6934967,72.87579346,FF,3/P
138504,7/4/2025,afa,1256940,3,0,0,0,0,0,0,0,0,NULL,NULL,CU,CS2(26)
138504,7/4/2025,afa,1256940,4,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/4/2025,afa,1256940,8,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,7/4/2025,afa,1256940,9,1,1,1,0,0,0,0,0,49.08303833,-52.30987167,CU,S5/G-
138504,7/4/2025,afa,1256940,10,1,1,0,0,0,0,0,0,109.6654053,-30.68815994,FF,46(1)/FO/G
138504,7/4/2025,afa,1256940,11,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.1-2
138504,7/4/2025,afa,1256940,12,0,0,0,0,0,0,0,0,NULL,NULL,SL,PB.2-3;1-2
138504,7/4/2025,afa,1256940,13,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,7/4/2025,afa,1256940,14,1,1,0,0,0,0,0,0,100.613205,60.82033157,FF,E7/F.3-H(UR)(NR);2-H(UR)(NR);1-H(UR)(NR)
138504,7/4/2025,afa,1256940,15,1,1,0,0,0,0,0,0,80.06956482,33.93255615,SL,8/F
138504,7/4/2025,afa,1256940,22,1,1,0,0,0,0,0,0,82.02292633,65.9045105,FF,6/P
138504,7/4/2025,afa,1256940,23,1,1,0,1,0,0,0,0,94.27664948,13.1890049,CU,D9/L
138504,7/4/2025,afa,1256940,24,1,1,0,0,0,0,0,1,NULL,NULL,FF,K+CS3(25)/DP
138504,7/4/2025,afa,1256940,42,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,7/4/2025,afa,1256940,43,1,1,1,0,0,0,0,0,105.3431778,11.04866695,SL,S7/L
138504,7/4/2025,afa,1256940,44,1,1,1,0,0,0,0,0,101.6493835,10.10550308,FF,S7/L+.1-2
138504,7/4/2025,afa,1256940,45,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,7/4/2025,afa,1256940,46,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,6/28/2025,afa,1256942,46,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,6/28/2025,afa,1256942,47,1,1,1,0,0,0,0,0,97.34680176,6.479857445,FF,S9/G
138504,6/28/2025,afa,1256942,48,1,1,0,1,0,0,0,0,92.81265259,11.7033577,SL,D9/L.1-H
138504,6/28/2025,afa,1256942,49,1,1,0,0,0,0,0,0,81.7150116,-24.53345871,SL,3/G.2-3
138504,6/28/2025,afa,1256942,50,1,0,0,0,0,0,1,0,NULL,NULL,CU,W
138504,6/28/2025,afa,1256942,51,1,1,1,0,0,0,0,0,90.76770782,13.78263378,SL,S8/L.3-H;1-H(E8)(UR)(NR);B-2
138504,6/28/2025,afa,1256942,53,1,1,0,0,0,0,0,1,NULL,NULL,CH,K
138504,6/28/2025,afa,1256942,57,1,1,0,1,0,0,0,0,94.21768188,36.28794861,SL,D9/F
138504,6/28/2025,afa,1256942,58,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,6/28/2025,afa,1256942,59,1,0,0,0,0,0,1,0,NULL,NULL,CH,W.2-3;1-2
138504,6/28/2025,afa,1256942,60,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
138504,6/28/2025,afa,1256942,61,1,0,0,0,0,0,0,0,92.78671265,25.04035378,FF,8/L/SF.3-H;2-3
138504,6/28/2025,afa,1256942,62,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,6/28/2025,afa,1256942,68,1,1,0,0,0,0,0,0,84.65945435,48.99022293,FF,7/F
138504,6/28/2025,afa,1256942,69,1,1,0,0,0,0,0,0,88.48001099,49.37514496,SL,9/F
138504,6/28/2025,afa,1256942,70,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,4/27/2025,afx,1258681,68,1,1,0,0,0,0,0,0,85.96004486,8.949314117,FF,E4/G
138504,4/27/2025,afx,1258681,69,1,1,0,0,0,0,0,0,105.7069626,19.56616402,FF,8/L+
138504,4/27/2025,afx,1258681,70,0,0,0,0,0,0,0,0,NULL,NULL,CU,CS2(26)
138504,4/27/2025,afx,1258681,71,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,4/27/2025,afx,1258681,75,1,1,0,0,0,0,0,0,69.36299133,48.97784424,FF,6/F
138504,4/27/2025,afx,1258681,76,1,1,1,0,0,0,0,0,87.84864044,16.23774719,FF,S9/L.BX2(96)
138504,4/27/2025,afx,1258681,78,1,1,0,0,0,0,0,0,38.34263229,63.56278229,FF,1/P-
138504,4/27/2025,afx,1258681,82,1,1,0,1,0,0,0,0,91.91069031,18.52066803,FF,D9/L
138504,4/27/2025,afx,1258681,83,1,1,0,0,0,0,0,0,98.65356445,0.782961845,FF,13/G.2-3
138504,4/27/2025,afx,1258681,84,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,4/27/2025,afx,1258681,85,1,1,0,0,0,0,0,0,60.50714493,-51.52053833,CH,3/G
138504,4/27/2025,afx,1258681,90,1,1,0,0,0,0,0,0,70.2509079,-27.2904911,FF,63/G
138504,4/27/2025,afx,1258681,91,1,1,0,0,0,0,0,0,87.57244873,24.41256332,FF,9/F
138504,4/27/2025,afx,1258681,92,1,1,1,0,0,0,0,0,90.54904938,9.714460373,FF,S9/L
138504,4/22/2025,afx,1258686,11,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,4/22/2025,afx,1258686,12,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2.1-3(E2/TH)
138504,4/22/2025,afx,1258686,14,1,1,0,0,0,0,0,0,86.50872803,-27.99008751,FF,43/G
138504,4/22/2025,afx,1258686,15,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,4/22/2025,afx,1258686,16,1,1,0,0,0,0,0,0,75.37423706,-14.45624256,FF,53/G
138504,4/22/2025,afx,1258686,21,1,1,0,0,0,0,0,0,86.99044037,36.21687317,FF,7/F
138504,4/22/2025,afx,1258686,22,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,4/22/2025,afx,1258686,23,1,1,0,0,0,0,0,0,68.44358063,50.80576706,FF,6/F
138504,4/22/2025,afx,1258686,24,0,0,0,0,0,0,0,0,NULL,NULL,CU,SB2
138504,4/22/2025,afx,1258686,25,1,0,0,0,0,0,0,0,NULL,NULL,SL,HBP
138504,4/22/2025,afx,1258686,26,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB3;SB2
138504,4/22/2025,afx,1258686,28,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,4/22/2025,afx,1258686,32,1,1,1,0,0,0,0,0,92.18291473,13.48081303,FF,S9/L
138504,4/22/2025,afx,1258686,33,1,1,0,0,0,0,0,0,75.96307373,36.41954803,FF,7/F
138504,4/22/2025,afx,1258686,34,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.1-2
138504,4/22/2025,afx,1258686,35,1,1,1,0,0,0,0,0,105.3652344,5.913063526,SL,S8/L.2-H;1-3
138504,4/22/2025,afx,1258686,36,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2
138504,4/22/2025,afx,1258686,37,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,4/22/2025,afx,1258686,38,1,1,1,0,0,0,0,0,30.37662315,-70.59146881,CU,S1/G-.3-H;2-H(E1/TH)(UR)(NR);BX2(36)
138504,6/10/2025,afx,1258925,1,1,1,0,0,0,0,0,0,89.65023804,21.80121803,CU,8/L
138504,6/10/2025,afx,1258925,2,1,1,0,0,0,0,0,0,89.29109,58.986398,FF,7/F
138504,6/10/2025,afx,1258925,3,1,1,0,0,0,0,0,0,90.86854553,29.09951019,FF,9/F
138504,6/10/2025,afx,1258925,16,1,1,1,0,0,0,0,0,72.17964935,22.57709694,FF,S7/L-
138504,6/10/2025,afx,1258925,17,1,1,0,0,0,0,0,0,85.11136627,-11.53965187,SL,64(1)3/GDP
138504,6/10/2025,afx,1258925,18,1,1,0,0,0,0,0,0,96.01939392,17.94486427,SL,9/L
138504,6/10/2025,afx,1258925,23,1,1,0,0,0,0,0,0,104.1907272,15.13426018,SL,7/L+
138504,6/10/2025,afx,1258925,24,1,1,1,0,0,0,0,0,103.3528671,11.09637833,CH,S8/L+
138504,6/10/2025,afx,1258925,25,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.1-2
138504,6/10/2025,afx,1258925,26,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,6/10/2025,afx,1258925,27,1,0,0,0,0,0,0,0,NULL,NULL,FF,HBP.2-3;1-2
138504,6/10/2025,afx,1258925,28,1,1,0,0,0,0,0,0,101.8438492,-6.873073101,SL,64(1)/FO/G
138504,6/10/2025,afx,1258925,32,1,1,1,0,0,0,0,0,110.6595001,-7.441542149,SL,S6/G
138504,6/10/2025,afx,1258925,33,1,1,1,0,0,0,0,0,23.36195946,43.14067078,FF,S1/G-.1-2
138504,6/10/2025,afx,1258925,34,0,0,0,0,0,0,0,0,NULL,NULL,FF,WP.2-3;1-2
138504,6/10/2025,afx,1258925,35,1,1,1,0,0,0,0,0,76.89606476,-43.58824158,SL,S6/G-.3-H;2-3
138504,6/10/2025,afx,1258925,36,1,1,1,0,0,0,0,0,110.3712921,5.413777351,FF,S7/L.3-H;1-3
138504,6/10/2025,afx,1258925,38,1,1,0,0,0,0,0,1,NULL,NULL,CU,K23
138504,6/10/2025,afx,1258925,39,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,6/10/2025,afx,1258925,40,0,0,0,0,0,0,0,0,NULL,NULL,CU,PB.1-2
138504,6/10/2025,afx,1258925,41,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,6/10/2025,afx,1258925,42,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
138504,5/22/2025,afx,1258931,1,1,1,0,0,0,0,0,0,76.63516998,13.2862587,SL,5/L
138504,5/22/2025,afx,1258931,2,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,5/22/2025,afx,1258931,3,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,5/22/2025,afx,1258931,12,1,1,0,0,0,0,0,0,61.78325653,5.981177807,SL,43/G
138504,5/22/2025,afx,1258931,13,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,5/22/2025,afx,1258931,14,1,1,0,0,0,0,0,0,67.30171967,52.04396439,FF,5/P
138504,5/22/2025,afx,1258931,19,1,1,0,0,0,1,0,0,103.724472,28.09621429,FF,HR/89/F
138504,5/22/2025,afx,1258931,20,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,5/22/2025,afx,1258931,21,1,1,0,0,0,1,0,0,89.52871704,37.90099716,FF,HR/9/F
138504,5/22/2025,afx,1258931,22,1,1,0,0,0,0,0,0,108.6588974,-15.11313915,FF,163/G
138504,5/22/2025,afx,1258931,23,1,1,0,0,0,0,0,0,87.50792694,7.239749908,FF,43/G+
138504,5/22/2025,afx,1258931,28,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,5/22/2025,afx,1258931,29,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,5/22/2025,afx,1258931,30,1,1,0,0,0,0,0,0,94.21653748,46.54502487,FF,7/F
138504,5/22/2025,afx,1258931,34,1,1,0,0,0,0,0,0,92.12067413,53.43521118,FF,9/F
138504,6/15/2025,afx,1258933,1,1,1,0,0,0,0,0,0,103.449234,-7.680860043,FF,43/G
138504,6/15/2025,afx,1258933,2,1,0,0,0,0,0,0,0,NULL,NULL,FF,HBP
138504,6/15/2025,afx,1258933,3,0,0,0,0,0,0,0,0,NULL,NULL,SL,SB2
138504,6/15/2025,afx,1258933,4,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,6/15/2025,afx,1258933,5,0,0,0,0,0,0,0,0,NULL,NULL,CU,WP.2-3
138504,6/15/2025,afx,1258933,6,1,1,1,0,0,0,0,0,97.00164032,4.67458868,FF,S8/L.3-H
138504,6/15/2025,afx,1258933,7,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2
138504,6/15/2025,afx,1258933,8,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,6/15/2025,afx,1258933,12,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
138504,6/15/2025,afx,1258933,13,1,1,0,0,0,0,0,0,61.20016479,37.25341797,FF,4/P
138504,6/15/2025,afx,1258933,14,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,6/15/2025,afx,1258933,20,1,1,0,0,0,0,0,0,89.55211639,56.9813118,FF,8/F
138504,6/15/2025,afx,1258933,21,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,6/15/2025,afx,1258933,22,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2
138504,6/15/2025,afx,1258933,23,0,0,0,0,0,0,0,0,NULL,NULL,SL,SB3
138504,6/15/2025,afx,1258933,24,1,1,1,0,0,0,0,0,92.92311859,3.460440636,SL,S7/G+.3-H
138504,6/15/2025,afx,1258933,26,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
138504,6/15/2025,afx,1258933,30,1,1,0,1,0,0,0,0,108.4345245,5.717603683,CH,D9/L+.B-3(E8)
138504,6/15/2025,afx,1258933,32,1,1,1,0,0,0,0,0,98.08308411,4.2475667,SL,S8/L.3-H
138504,6/15/2025,afx,1258933,33,1,1,0,0,0,0,0,0,69.38938141,-20.9603138,SL,64(1)3/GDP
138504,6/15/2025,afx,1258933,34,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
138504,6/15/2025,afx,1258933,35,0,0,0,0,0,0,0,0,NULL,NULL,FF,CS2(24)
138504,5/9/2025,afx,1258942,41,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
138504,5/9/2025,afx,1258942,42,1,1,0,1,0,0,0,0,96.96864319,26.0923214,CU,D7/L
138504,5/9/2025,afx,1258942,43,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
138504,5/9/2025,afx,1258942,44,1,1,1,0,0,0,0,0,100.7504578,1.102978587,CH,S9/G+.2-H;B-2(E9/TH)
138504,5/9/2025,afx,1258942,46,1,1,0,0,0,0,0,0,61.03338242,86.79452515,CU,2/P2F
138504,5/9/2025,afx,1258942,50,1,1,0,0,0,0,0,0,94.02126312,-7.222399712,CU,31/G
138504,5/9/2025,afx,1258942,51,1,1,0,0,0,0,0,0,97.80680084,-6.969811916,SL,63/G
138504,5/9/2025,afx,1258942,52,1,1,0,0,0,0,0,0,30.34209824,30.39726448,CU,1/G-
138504,5/9/2025,afx,1258942,57,1,1,0,0,0,0,0,0,103.8051834,7.452187538,SL,53/G+
138504,5/9/2025,afx,1258942,58,1,1,0,0,0,1,0,0,113.8251801,19.05615807,CH,HR/7/L
138504,5/9/2025,afx,1258942,59,1,1,1,0,0,0,0,0,89.71788025,13.44408607,FF,S9/L
